Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2016,1,1,01:00,UTC,,1033.1,77,,,-3.1,,50000,79.2,8.1,6
2016,1,1,02:00,UTC,,1033.1,71,,,-3.8,,50000,84.9,8.8,6.1
2016,1,1,03:00,UTC,,1033.3,73,,,-4.6,,50000,76.7,9.1,6.2
2016,1,1,04:00,UTC,,1033.7,75,,,-5.2,,50000,76.1,8.1,5.2
2016,1,1,05:00,UTC,,1033.8,79,,,-5.7,,50000,73.1,7.4,5.6
2016,1,1,06:00,UTC,,1034.4,78,,,-5.5,,50000,76.7,7.9,5.7
2016,1,1,07:00,UTC,,1035.2,81,,,-6.1,,50000,75.6,5.9,3.9
2016,1,1,08:00,UTC,,1035.5,82,,,-6.2,,50000,76.1,5.8,4.1
2016,1,1,09:00,UTC,,1036.2,83,,,-6.4,,50000,76.7,5.5,3.9
2016,1,1,10:00,UTC,,1036.5,81,,,-6.5,,50000,72,6.3,4.9
2016,1,1,11:00,UTC,,1036.6,80,,,-6.7,,50000,75.1,7.7,5.7
2016,1,1,12:00,UTC,,1037,79,,,-6.6,,50000,73.6,8.4,5.9
2016,1,1,13:00,UTC,,1037.6,79,,,-6.5,,50000,76.7,7.2,5.2
2016,1,1,14:00,UTC,,1038.4,75,,,-6.8,,50000,73.6,9.4,6.8
2016,1,1,15:00,UTC,,1038.8,77,,,-7.7,,50000,71.5,7.4,5.3
2016,1,1,16:00,UTC,,1039.1,79,,,-8.4,,50000,77.7,5.3,3.8
2016,1,1,17:00,UTC,,1039.6,79,,,-8.2,,50000,75.6,5.7,4.2
2016,1,1,18:00,UTC,,1039.9,78,,,-8.3,,50000,78.7,6.8,5.1
2016,1,1,19:00,UTC,,1040.3,82,,,-9,,50000,75.1,6.4,4.8
2016,1,1,20:00,UTC,,1041,81,,,-9,,24223,79.2,7.2,4.8
2016,1,1,21:00,UTC,,1041.6,84,,,-9.9,,50000,76.7,5.9,4.8
2016,1,1,22:00,UTC,,1042.2,85,,,-10.4,,50000,74.1,5.8,4.5
2016,1,1,23:00,UTC,,1042.6,87,,,-11.1,,50000,74.6,5.3,4.2
2016,1,2,00:00,UTC,,1042.8,85,,,-11.6,,50000,83.3,5.3,3.8
2016,1,2,01:00,UTC,,1043.5,85,,,-12,,50000,78.2,5.6,4.1
2016,1,2,02:00,UTC,,1043.8,83,,,-11.9,,50000,82.3,5.4,3.8
2016,1,2,03:00,UTC,,1044.1,83,,,-12.1,,50000,82.8,5.2,3.9
2016,1,2,04:00,UTC,,1044.5,83,,,-12.2,,50000,85.9,6,3.9
2016,1,2,05:00,UTC,,1044.4,84,,,-12.7,,50000,76.7,4.9,3.6
2016,1,2,06:00,UTC,,1044.6,85,,,-12.8,,50000,80.3,4.2,3.1
2016,1,2,07:00,UTC,,1044.8,85,,,-13.1,,50000,82.8,3.6,2.3
2016,1,2,08:00,UTC,,1045.1,86,,,-13.9,,50000,79.7,3.6,2.8
2016,1,2,09:00,UTC,,1045.4,86,,,-14.2,,50000,78.7,3.1,2.6
2016,1,2,10:00,UTC,,1045.5,84,,,-13.4,,50000,77.7,4.3,3.5
2016,1,2,11:00,UTC,,1045.7,84,,,-12.9,,50000,77.2,3.4,2.6
2016,1,2,12:00,UTC,,1045.7,84,,,-13.4,,50000,77.2,3.1,2.4
