Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2015,1,1,00:00,UTC,,998.6,95,,,2.5,,50000,109.6,4.3,2.9
2015,1,1,01:00,UTC,,998.3,89,,,3.4,,46751,120.9,5.8,4.1
2015,1,1,02:00,UTC,,997.8,87,,,3.7,,50000,131.2,7.2,5.4
2015,1,1,03:00,UTC,,997.5,85,,,4.2,,,126.6,7.5,5.1
2015,1,1,04:00,UTC,,996.9,83,,,4.1,,50000,129.6,8.2,5.1
2015,1,1,05:00,UTC,,996.7,80,,,4.9,,50000,128.1,10.8,6.1
2015,1,1,06:00,UTC,,996.4,83,,,4.4,,,,,
2015,1,1,07:00,UTC,,996.1,83,,,4.5,,50000,128.6,6.9,4.3
2015,1,1,08:00,UTC,,996.2,84,,,4,,50000,123,7.1,5
2015,1,1,09:00,UTC,,996,86,,,3.9,,50000,118.8,6.3,4.2
2015,1,1,10:00,UTC,,995.6,86,,,3.9,,50000,123,6.7,4.6
2015,1,1,11:00,UTC,,995,88,,,3.3,,,118.3,5.6,3.6
2015,1,1,12:00,UTC,,994.5,90,,,2.6,,50000,106.5,4.3,3.1
2015,1,1,13:00,UTC,,994.1,89,,,2.8,,50000,123.5,6.6,4.2
2015,1,1,14:00,UTC,,993.9,92,,,2.2,,,104.9,3.8,2.7
2015,1,1,15:00,UTC,,993.5,91,,,2.3,,50000,117.3,5.3,3.7
2015,1,1,16:00,UTC,,992.9,94,,,1.9,,,116.8,4.3,2.7
2015,1,1,17:00,UTC,,992.4,93,,,1.9,,50000,124.5,5.9,4.3
2015,1,1,18:00,UTC,,991.8,95,,,1.8,,50000,116.3,5.1,3.5
2015,1,1,19:00,UTC,,991.3,96,,,1.8,,50000,110.6,5.7,3.6
2015,1,1,20:00,UTC,,990.8,96,,,2.1,,50000,108.5,4.8,3.1
2015,1,1,21:00,UTC,,990.1,96,,,2.4,,50000,104.9,6.2,4
2015,1,1,22:00,UTC,,989.7,97,,,2.2,,42057,109.6,5.3,3.4
2015,1,1,23:00,UTC,,988.5,98,,,2.4,,26310,114.2,7,4.3
2015,1,2,00:00,UTC,,987.5,97,,,2.3,,50000,110.6,6.4,3.5
2015,1,2,01:00,UTC,,986.8,97,,,1.8,,50000,112.7,6.6,4.5
2015,1,2,02:00,UTC,,985.9,98,,,1.2,,50000,105.5,6.8,4.2
2015,1,2,03:00,UTC,,984.8,98,,,1.3,,,93.6,4.2,2.9
2015,1,2,04:00,UTC,,983.9,97,,,1.4,,,88,4.7,3.5
2015,1,2,05:00,UTC,,982.5,97,,,1.2,,36680,85.4,4.7,3.5
2015,1,2,06:00,UTC,,981.2,97,,,1.1,,50000,86.9,5.4,3.6
2015,1,2,07:00,UTC,,979.6,97,,,0.8,,45568,73.6,7.3,5.9
2015,1,2,08:00,UTC,,977.3,99,,,0.5,,,66.4,7.6,6.3
2015,1,2,09:00,UTC,,975.6,99,,,0.4,,20349,59.2,9.4,6.6
2015,1,2,10:00,UTC,,973.8,99,,,0.4,,41126,62.2,7.7,6.1
2015,1,2,11:00,UTC,,971.5,99,,,0.4,,50000,56.6,8.8,6.6
2015,1,2,12:00,UTC,,969.5,98,,,0.5,,40847,53.5,9.2,6.2
2015,1,2,13:00,UTC,,967.7,98,,,0.3,,5237,46.8,7.7,5
2015,1,2,14:00,UTC,,965.9,99,,,0.1,,5699,39.6,6.5,4
2015,1,2,15:00,UTC,,964.1,100,,,0.2,,5640,37,6.8,4.2
2015,1,2,16:00,UTC,,962.7,100,,,0.1,,4622,34.5,5.6,3.4
2015,1,2,17:00,UTC,,961.6,100,,,0.1,,6458,35.5,5.1,3
2015,1,2,18:00,UTC,,960.8,100,,,0.2,,10700,26.2,4.3,2.5
2015,1,2,19:00,UTC,,960.6,100,,,0.2,,10852,22.6,5,2.8
2015,1,2,20:00,UTC,,960.5,100,,,0.2,,50000,19.5,3.7,2.3
2015,1,2,21:00,UTC,,960.5,100,,,0.2,,15557,17,4.1,2.3
2015,1,2,22:00,UTC,,960.6,100,,,0.3,,11111,9.3,4,2.5
