Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2016,1,3,13:00,UTC,8,1021,89,0,4,-8.5,-10,9940,355,3.7,2.9
2016,1,3,14:00,UTC,8,1020.2,90,0,3,-8.6,-10,6680,351,3.5,2.7
2016,1,3,15:00,UTC,7,1019.9,90,0,3,-9,-10.3,12000,353,3.2,2.1
2016,1,3,16:00,UTC,8,1019.5,90,0,,-9.3,-10.6,50000,17,3.5,2.8
2016,1,3,17:00,UTC,6,1019.1,89,0,,-9.7,-11.1,32250,37,5.1,3.4
2016,1,3,18:00,UTC,1,1018.5,89,0,,-10.8,-12.2,40000,27,3.2,2.7
2016,1,3,19:00,UTC,8,1018.5,91,0,3,-11,-12.2,38420,26,3.3,2.5
2016,1,3,20:00,UTC,8,1018.2,91,0,4,-10.6,-11.7,12750,41,5,3.6
2016,1,3,21:00,UTC,7,1017.9,90,0,4,-10.1,-11.5,10000,48,6.5,5
2016,1,3,22:00,UTC,7,1017.6,91,0.5,4,-10,-11.3,2100,39,7.2,5
2016,1,3,23:00,UTC,8,1017.1,91,0,,-10,-11.2,6720,43,6.8,4.6
2016,1,4,00:00,UTC,8,1016.9,90,0,4,-7.5,-8.8,10000,95,7.9,4.7
2016,1,4,01:00,UTC,8,1017.2,73,0,,-6.7,-10.8,9360,123,11.3,7.5
2016,1,4,02:00,UTC,8,1017.3,91,0.5,,-8,-9.2,1460,101,8.3,5.3
2016,1,4,03:00,UTC,8,1017.6,88,0,,-10,-11.5,10000,65,7.9,6.5
2016,1,4,04:00,UTC,7,1017.7,88,0,,-12,-13.5,19420,67,10.8,8
2016,1,4,05:00,UTC,0,1017.7,88,0,,-13.7,-15.3,8630,57,8.7,6.5
2016,1,4,06:00,UTC,0,1017.6,88,0,,-14.6,-16.2,8000,47,6.1,4.8
2016,1,4,07:00,UTC,0,1017.4,88,0,,-15.1,-16.7,13820,43,5.9,4.6
2016,1,4,08:00,UTC,1,1017.2,87,0,,-15.4,-17,50000,36,5.8,4.4
2016,1,4,09:00,UTC,0,1016.6,87,0,,-14.8,-16.5,50000,35,6.4,4.5
2016,1,4,10:00,UTC,0,1015.9,86,0,,-13.7,-15.5,50000,31,5.3,3.8
2016,1,4,11:00,UTC,1,1015.2,85,0,,-13.2,-15.2,50000,23,5.7,4.2
2016,1,4,12:00,UTC,2,1014.8,85,0,,-13.5,-15.4,50000,22,4.9,3.7
2016,1,4,13:00,UTC,2,1014.2,85,0,,-13.6,-15.6,50000,24,6.3,4.3
2016,1,4,14:00,UTC,7,1013.6,86,0,,-13.6,-15.5,48150,18,6.5,4.8
2016,1,4,15:00,UTC,7,1013.5,86,0,,-13.3,-15.2,30000,28,7,4.9
2016,1,4,16:00,UTC,7,1013.1,84,0,,-13.4,-15.5,20570,32,7.4,5
2016,1,4,17:00,UTC,2,1012.2,83,0,,-14.1,-16.3,26130,36,5.5,4.3
2016,1,4,18:00,UTC,8,1011.9,83,0,,-14.4,-16.7,40000,31,9.3,5.8
2016,1,4,19:00,UTC,7,1011.4,82,0,,-14.7,-17.2,49160,35,8,5.5
